cursor,owner,name,repoUrl,clients,prUrl,title,number,state,draft,files,javaFiles,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,createdAt,publishedAt
Y3Vyc29yOjQ3,seata,seata,https://github.com/seata/seata,9693,https://github.com/seata/seata/pull/4411,test: add AT transaction mode tests to support database data types (Oracle),4411,OPEN,false,9,4,seata/seata,develop,refs/heads/,doubleDimple/seata,support_dataTypeTest_oracle_4364,refs/heads/,2022-02-27,2022-02-27
Y3Vyc29yOjQ3,seata,seata,https://github.com/seata/seata,9693,https://github.com/seata/seata/pull/3737,feature: support SOFAJRaft distributed consistency,3737,OPEN,false,100,90,seata/seata,develop,refs/heads/,seata/seata,feature_support_raft_mode,refs/heads/,2021-05-17,2021-05-17
Y3Vyc29yOjQ3,seata,seata,https://github.com/seata/seata,9693,https://github.com/seata/seata/pull/3203,feature: support SQLServer XA mode,3203,OPEN,false,15,12,seata/seata,develop,refs/heads/,a364176773/seata,1016,refs/heads/,2020-10-16,2020-10-16
Y3Vyc29yOjQ4,xuxueli,xxl-job,https://github.com/xuxueli/xxl-job,4408,https://github.com/xuxueli/xxl-job/pull/3027,代码性能优化,3027,OPEN,false,1,1,xuxueli/xxl-job,master,refs/heads/,zume0127/xxl-job,master,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjQ4,xuxueli,xxl-job,https://github.com/xuxueli/xxl-job,4408,https://github.com/xuxueli/xxl-job/pull/3025,1.修复CVE-2022-36157授权漏洞 2.优化管理员进入页面时无数据情况,3025,OPEN,false,4,4,xuxueli/xxl-job,master,refs/heads/,wulangcode/xxl-job,master,refs/heads/,2022-10-31,2022-10-31
Y3Vyc29yOjQ4,xuxueli,xxl-job,https://github.com/xuxueli/xxl-job,4408,https://github.com/xuxueli/xxl-job/pull/3021,线程名优化,3021,OPEN,false,2,2,xuxueli/xxl-job,master,refs/heads/,javalover123/xxl-job,master,refs/heads/,2022-10-25,2022-10-25
Y3Vyc29yOjQ4,xuxueli,xxl-job,https://github.com/xuxueli/xxl-job,4408,https://github.com/xuxueli/xxl-job/pull/3019,新增执行器concurrency配置项，指定单台机器执行器的实例数，实现可配置的任务并发执行能力,3019,OPEN,false,13,11,xuxueli/xxl-job,master,refs/heads/,PerryLiu21/xxl-job,master,refs/heads/,2022-10-24,2022-10-24
Y3Vyc29yOjUw,google,gson,https://github.com/google/gson,390448,https://github.com/google/gson/pull/2233,Added JsonObject method isEmpty(),2233,OPEN,false,2,2,google/gson,master,refs/heads/,dhoard/gson,jsonobject-is-empty,refs/heads/,2022-11-04,2022-11-04
Y3Vyc29yOjUw,google,gson,https://github.com/google/gson,390448,https://github.com/google/gson/pull/2231,Fixes #776: Add settings for the kind of newline to use,2231,OPEN,false,8,8,google/gson,master,refs/heads/,mihnita/gson,newline_config,refs/heads/,2022-11-01,2022-11-01
Y3Vyc29yOjUw,google,gson,https://github.com/google/gson,390448,https://github.com/google/gson/pull/2221,Simplify JsonReader,2221,OPEN,false,1,1,google/gson,master,refs/heads/,ThirdGoddess/gson,master,refs/heads/,2022-10-12,2022-10-12
Y3Vyc29yOjUw,google,gson,https://github.com/google/gson,390448,https://github.com/google/gson/pull/2123,Improve Gson and JsonParser trailing data handling,2123,OPEN,false,12,12,google/gson,master,refs/heads/,Marcono1234/gson,marcono1234/Gson-JsonParser-trailing-data-check,refs/heads/,2022-05-22,2022-05-22
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2945,fix repeat reset bucket,2945,OPEN,false,1,1,alibaba/Sentinel,master,refs/heads/,mkit777/Sentinel,fix_repeat_reset_bucket,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2936,实现 issue #2935 中的功能,2936,OPEN,false,11,5,alibaba/Sentinel,master,refs/heads/,MisterChangRay/Sentinel,fix_issue_#2935,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2929,移除无用代码,2929,OPEN,false,5,5,alibaba/Sentinel,master,refs/heads/,zhangzq7/Sentinel,master,refs/heads/,2022-10-28,2022-10-28
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2919,add localCount for fallback when clusterMode failed,2919,OPEN,false,11,9,alibaba/Sentinel,master,refs/heads/,naget/Sentinel,feature_fallback_localCount,refs/heads/,2022-10-22,2022-10-22
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2911,"If initialized, avoid CAS that is more expensive to execute",2911,OPEN,false,1,1,alibaba/Sentinel,master,refs/heads/,yanxianchao/Sentinel,issues_2897,refs/heads/,2022-10-15,2022-10-15
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2909,optimize get timestamp,2909,OPEN,false,1,1,alibaba/Sentinel,master,refs/heads/,icodening/Sentinel,issue_2902,refs/heads/,2022-10-13,2022-10-13
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2891,Fix the sysrule,2891,OPEN,false,1,1,alibaba/Sentinel,master,refs/heads/,huangyiminghappy/Sentinel,fix_the_sysrule,refs/heads/,2022-09-26,2022-09-26
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2878,use `caffeine` instead of `ConcurrentLinkedHashMap` (#2871),2878,OPEN,false,16,14,alibaba/Sentinel,master,refs/heads/,shaoqiang6/Sentinel,dev-caffeine2,refs/heads/,2022-09-12,2022-09-12
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2861,Fix concurrent error in sentinel cluster client,2861,OPEN,false,4,4,alibaba/Sentinel,master,refs/heads/,XHao/Sentinel,bugfix/promise-handler,refs/heads/,2022-09-01,2022-09-01
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2847,(fix)rename incorrect name,2847,OPEN,false,2,1,alibaba/Sentinel,master,refs/heads/,longkaimao/Sentinel,fix_master,refs/heads/,2022-08-25,2022-08-25
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2802,Improve performance of StatisticNode#metrics. issue 1171,2802,OPEN,false,2,2,alibaba/Sentinel,master,refs/heads/,nathanchoui/Sentinel,feature/metric-performance,refs/heads/,2022-07-26,2022-07-26
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2628,"Spring WebFlux Adapter Support ""BEST_MATCHING_PATTERN_ATTRIBUTE""",2628,OPEN,false,10,9,alibaba/Sentinel,master,refs/heads/,icodening/Sentinel,webflux-bestmatching,refs/heads/,2022-03-29,2022-03-29
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2220,Update english branch to v1.8.1,2220,OPEN,false,100,71,alibaba/Sentinel,dashboard/en,refs/heads/,hughpearse/Sentinel,hp_english_1_8_1,refs/heads/,2021-06-02,2021-06-02
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/2172,refactor rule api implementation and support extensible,2172,OPEN,false,18,16,alibaba/Sentinel,master,refs/heads/,wuwen5/Sentinel,dashboard_refactor,refs/heads/,2021-04-28,2021-04-28
Y3Vyc29yOjU0,alibaba,Sentinel,https://github.com/alibaba/Sentinel,20971,https://github.com/alibaba/Sentinel/pull/1508,fix [ #1428] Support ZuulBlockFallbackProvider to return information custom,1508,OPEN,false,13,10,alibaba/Sentinel,master,refs/heads/,liuweiGit/Sentinel,1.7.3,refs/heads/,2020-05-27,2020-05-27
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21306,[FLINK-29650] Stop printing the contents of error lines when parsing …,21306,OPEN,false,1,1,apache/flink,master,refs/heads/,lyssg/flink,master-29650,refs/heads/,2022-11-13,2022-11-13
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21304,[FLINK-30003][rpc] Wait the scheduler future is done before check,21304,OPEN,false,1,1,apache/flink,master,refs/heads/,1996fanrui/flink,30003/akka-should-wait-future,refs/heads/,2022-11-12,2022-11-12
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21303,[FLINK-30002][checkpoint] Change the alignmentTimeout to alignedCheckpointTimeout,21303,OPEN,false,10,10,apache/flink,master,refs/heads/,1996fanrui/flink,30002/change-alignedCheckpointTimeout,refs/heads/,2022-11-12,2022-11-12
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21302,[FLINK-29992][hive] fix lookup join fail with Hive table as lookup table source,21302,OPEN,false,3,3,apache/flink,master,refs/heads/,luoyuxia/flink,FLINK-29992,refs/heads/,2022-11-12,2022-11-12
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21300,[FLINK-29423][rest] Remove custom JobDetails serializer,21300,OPEN,false,4,1,apache/flink,master,refs/heads/,zentol/flink,29423,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21298,[FLINK-28165][yarn] Inline 'include_hadoop_aws' profile,21298,OPEN,false,4,1,apache/flink,master,refs/heads/,zentol/flink,28165,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21297,[FLINK-24679][conf] Hide secret values from parser error messages,21297,OPEN,false,3,3,apache/flink,master,refs/heads/,zentol/flink,24679,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21296,[FLINK-24235][metrics] Only support reporters via factories,21296,OPEN,false,6,6,apache/flink,master,refs/heads/,zentol/flink,24235,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21295,"[Typo] Fix the typo 'retriable', which means 'retryable'.",21295,OPEN,false,1,1,apache/flink,master,refs/heads/,FlechazoW/flink,typo_retriable,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21294,[FLINK-29704][runtime][security] E2E test for delegation token framework,21294,OPEN,false,5,2,apache/flink,master,refs/heads/,gaborgsomogyi/flink,FLINK-29704,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21293,[Flink]fixed big decimal converter exception.,21293,OPEN,false,13,8,apache/flink,master,refs/heads/,hk-lrzy/flink,flink-table-bigdecimal,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21292,[FLINK-28617][SQL Gateway] Support stop job statement in SqlGatewayService,21292,OPEN,false,3,3,apache/flink,master,refs/heads/,link3280/flink,FLINK-28617,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21290,[FLINK-29980] Handle partition keys directly in hive bulk format,21290,OPEN,true,26,25,apache/flink,master,refs/heads/,Aitozi/flink,hive-partition-keys,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21289,[FLINK-29452] Allow unit tests to be executed independently,21289,OPEN,false,3,3,apache/flink,master,refs/heads/,RyanSkraba/flink,rskraba/FLINK-29452-independent-junit-execution,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21284,[FLINK-29975] Let hybrid full spilling strategy supports partition reuse,21284,OPEN,false,3,3,apache/flink,master,refs/heads/,reswqa/flink,FLINK-29975-partition-reuse,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21281,[FLINK-29969][checkpoint] Show the root cause when exceeded checkpoint tolerable failure threshold,21281,OPEN,false,1,1,apache/flink,master,refs/heads/,1996fanrui/flink,29969/checkpoint-root-cause,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21276,[FLINK-12130][clients] : Allow dynamic loading of kerberos keytab from client end,21276,OPEN,true,11,11,apache/flink,master,refs/heads/,gvijay452/flink,feature/FLINK-12130_1,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21272,[Flink]update some comments,21272,OPEN,false,1,1,apache/flink,master,refs/heads/,DarkAssassinator/flink,master_yann_correct_syntax,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21269,[FLINK-29322] Expose savepoint format on Web UI,21269,OPEN,false,8,4,apache/flink,master,refs/heads/,yuchenECNU/flink,expose_savepoint_format,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21268,[FLINK-29952][table-api]Append the detail of the exception when drop tamporary table.,21268,OPEN,false,1,1,apache/flink,master,refs/heads/,houhang1005/flink,fix-exception,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21266,[FLINK-29940] ExecutionGraph logs job state change at ERROR level when job fails,21266,OPEN,false,1,1,apache/flink,master,refs/heads/,liuml07/flink,FLINK-29940,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21265,[FLINK-29938][Connectors/Base] Add open() Method to AsyncSink ElementConverter,21265,OPEN,false,4,4,apache/flink,master,refs/heads/,dannycranmer/flink,FLINK-29938,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21264,"[WIP][FLINK-29928][runtime, state] Share RocksDB memory across TM slots",21264,OPEN,false,43,39,apache/flink,master,refs/heads/,rkhachatryan/flink,f29928,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21263,[hotfix] fix syntax errors,21263,OPEN,false,1,1,apache/flink,master,refs/heads/,muggleChen/flink,hotfix,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21260,[FLINK-29929][table] Correct conversions from ResolvedSchema to TableSchema,21260,OPEN,false,2,2,apache/flink,master,refs/heads/,liyubin117/flink,schema_convert,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21258,[Flink]Support accumulator in source reader.,21258,OPEN,false,2,2,apache/flink,master,refs/heads/,hk-lrzy/flink,flink-sourcereader-accumulator,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21257,[FLINK-29879][filesystem] introduce operators for merging files in batch mode.,21257,OPEN,false,21,21,apache/flink,master,refs/heads/,luoyuxia/flink,FLINK-29879,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21256,[hotfix][flink-runtime] Fix the typo of RecordingChannelStateWriter class.,21256,OPEN,false,1,1,apache/flink,master,refs/heads/,liuzhuang2017/flink,rcsw-fix,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21239,[FLINK-29610] [flink-runtime]: Use ASK_TIMEOUT_DURATION instead of RpcUtils.INF_TIMEOUT in SavepointHandlers and CheckpointTriggerHandler,21239,OPEN,false,6,6,apache/flink,master,refs/heads/,leletan/flink,FLINK-29610,refs/heads/,2022-11-04,2022-11-04
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21233,[FLINK-29870] [ResourceManager]Split ResourceNotEnoughNotifier from ResourceActions,21233,OPEN,false,20,20,apache/flink,master,refs/heads/,huwh/flink,feat/FLINK-29870,refs/heads/,2022-11-03,2022-11-03
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21226,[FLINK-29492] Return Kafka producer to the pool when the Kafka sink is not the end of the chain,21226,OPEN,false,4,4,apache/flink,master,refs/heads/,ruanhang1993/flink,FLINK-29492,refs/heads/,2022-11-03,2022-11-03
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21225,[FLINK-29781][table-planner] Fix ChangelogNormalize uses wrong keys after transformation by WatermarkAssignerChangelogNormalizeTransposeRule,21225,OPEN,false,4,1,apache/flink,master,refs/heads/,lincoln-lil/flink,FLINK-29781,refs/heads/,2022-11-03,2022-11-03
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21223,[FLINK-15462][connectors] Add Trino dialect,21223,OPEN,false,13,11,apache/flink,master,refs/heads/,eskabetxe/flink,FLINK-15462,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21222,[BP-1.15][FLINK-29849 & FLINK-29781][table-planner] Fix event time temporal join on an upsert source may produce incorrect execution plan,21222,OPEN,false,17,4,apache/flink,release-1.15,refs/heads/,lincoln-lil/flink,bp-1.15-FLINK-29849,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21221,[FLINK-29846] Upgrade ArchUnit to 1.0.0,21221,OPEN,true,12,8,apache/flink,master,refs/heads/,snuyanzin/flink,flink29846,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21219,[FLINK-29849][table-planner] Fix event time temporal join on an upsert source may produce incorrect execution plan,21219,OPEN,false,13,3,apache/flink,master,refs/heads/,lincoln-lil/flink,FLINK-29849,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21217,[FLINK-29565]Repair that the web ui log is not highlighted,21217,OPEN,false,1,1,apache/flink,master,refs/heads/,wangshiwei13363/flink,master,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21212,"[FLINK-29653][sql-client]Change ResultStore as [sessionId, [resultId, result]].",21212,OPEN,false,10,10,apache/flink,release-1.15,refs/heads/,CallMeSurprise/flink,branch-29653,refs/heads/,2022-11-01,2022-11-01
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22544,https://github.com/apache/flink/pull/21210,[FLINK-29652][sql-client]Fix materializedTable size to avoid retrieve duplicate/missing result.,21210,OPEN,false,4,4,apache/flink,release-1.15,refs/heads/,CallMeSurprise/flink,branch-29652,refs/heads/,2022-11-01,2022-11-01
